"Text";"Comment"
"Ça m'est déjà arrivée de me tromper de
station. Depuis, j'ai toujours 6000
{NewPage}
gils sur moi, quand je vais à {Dollet}.
Pas question d'être coincée sur place!";""
"Ceci est le dernier train pour {Dollet}.
Dernier train pour {Dollet}...
{NewPage}
Arrêt à {Blue}East Academy{White}. Attention,
le départ est imminent.";""
"{Squall}
Le dernier train?
Monter
Rester";""
"{Squall}
Je vais vérifier! Descendre à {Blue}East
Academy{White}, traverser la forêt à l'Ouest
{NewPage}
de la gare. La {Blue}Fac de Galbadia{White}
sera un peu plus loin. C'est ça?";""
"Quistis
Exactement! Quelle mémoire,
mon cher {Squall}.";""
"Le train pour{Blue} East Academy et {Dollet}{White}
arrivera bientôt en gare. Veuillez
vous éloigner de la bordure du quai.";""
"Train pour{Blue} {Dollet}{White}.
Payer 3.000 gils
Rester sur place";""
"Pas d'argent, pas de billet...";""
"Le train pour{Blue} East Academy et {Dollet}{White}
n'est pas en service actuellement.";""
"Tu aimes les cartes, on dirait.
J'adore
Pas du tout";""
"Je ne connais pas cette règle.
Si on mélangeait celle de
{Balamb} et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle de
{Galbadia} et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle de
{Trabia} et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle de
{Centra} et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle de
{Dollet} et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle
d'{Horizon} et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle
d'Hyper-E et la mienne?";""
"Je ne connais pas cette règle.
Si on mélangeait celle
d'{Esthar} et la mienne?";""
"Pas assez de cartes";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"";""
"#tistud21";"914"
"Mon pauvre petit garçon...";""
"Seifer
Qu'est-ce que c'est que ça?!";""
"Seifer
Ne vous approchez pas de moi!";""
"Pauvre créature désemparée.
Souhaites-tu venir à moi...
ou partir te cacher en courant?";""
"Seifer
Restez où vous êtes!";""
"L'enfant en toi veut connaître la suite,
mais l'adulte que tu es, se méfie...";""
"Tu ne peux choisir.
Tu es paralysé.";""
"Tu as besoin d'aide pourtant.
Tu cherches une nouvelle vie.";""
"Seifer
Taisez-vous!";""
"Il n'y a pas à avoir honte. Je suis
là pour t'aider, mon pauvre petit.";""
"Seifer
Arrêtez de dire ça! Je
ne suis pas un enfant!";""
"Tu ne VEUX plus être un enfant.";""
"Seifer
Je suis un homme!";""
"Quitte donc le paradis de l'enfance,
et découvre l'enfer de l'âge adulte.";""
"";""
"#tipub1";"912"
"Un type patibulaire et agressif?
C'est sa femme qui vous a dit ça?
{NewPage}
Le patron du Pub est
plutôt sympa, en fait.";""
"Mais peut-être qu'avec sa femme,
il se montre sous un autre jour...";""
"Ce pub s'appelle Aurora. Le patron
dit toujours 'buvez jusqu'à ce
{NewPage}
que vous voyiez l'aurore'.
Mais vu la décoration, ce qu'il
{NewPage}
devrait dire, c'est 'buvez
jusqu'à ne plus voir l'horreur'.";""
"Le patron est un 'Canard de la Forêt'.
{NewPage}
Sa femme fait partie d'un
autre groupe de résistants.
{NewPage}
Elle change toujours une lettre dans
le nom de l'association de son mari!";""
"Ivrogne
Quelle ville minable!
{NewPage}
Je suis venu de {Dollet}
pour m'amuser, mais...";""
"Ivrogne
Il n'y a plus de train.
{NewPage}
Les hôtels sont complets,
à cause des soldats!";""
"Ivrogne
En plus on m'a volé toutes mes
cartes à jouer! Ras le bol!";""
"Poivrot
Quelle bande de tocards, ces
Galbadiens! Ils se croient chez eux!";""
"Ivrogne
Déjà la situation était difficile...
{NewPage}
Mais avec la tentative de kidnapping
du président, c'est encore pire.
{NewPage}
Si les résistants sont pas capables
de faire du bon boulot... 
{NewPage}
Ils feraient mieux de s'abstenir!
C'est nous qui en payons le prix.";""
"{Rinoa}
Tu exagères!";""
"Poivrot
Tu ne comprends rien du tout!
{NewPage}
{Galbadia} se sert de la résistance
pour imposer la terreur à {Timber}.
{NewPage}
Mais ils l'auraient fait avec ou
sans tentative de kidnapping!";""
"Ivrogne
Si tu le dis...";""
"{Rinoa}
(Que fait-on?)
Observer
Agir";""
"Ivrogne
Cet alcool est horrible!";""
"Ivrogne
Cet alcool est terrible!";""
"{Rinoa}
Pourtant c'est une bouteille
rouge. Il est soûl!";""
"{Rinoa}
Pourtant c'est une bouteille
verte. Il a trop bu!";""
"{Rinoa}
Pourtant c'est une bouteille
jaune. Il est bourré!";""
"{Squall}
On doit y aller!";""
"Ivrogne
Et maintenant, je suis agressé
par un playboy en fourrure!
{NewPage}
Patron, c'est ma tournée!";""
"{Squall}
(Quel poivrot!)
Lui payer un coup
Lui parler des cartes
Ne rien dire";""
"Patron
Quel alcool veux-tu?
C'est 100 gils le verre.
Caracas
Tantale
Creed
Mimette
Lageïn
Chilki";""
"Patron
T'as pas assez de sous, mon gars.";""
"Ivrogne
Ça c'est sympa, mon pote.
Bonne éducation....
{NewPage}
Tiens, je suis pas le mauvais
cheval non plus. Prends ça!";""
"Ivrogne
Oh, je peux pas me lever!
Dites, patron, un coup de main?";""
"Reçue: Carte Weevil";""
"Ivrogne
Je suis pas un pro, mais j'aime
ce que je bois en ce moment.
{NewPage}
Je veux la même chose!";""
"{Squall}
C'est pas vos cartes ça?";""
"Ivrogne
Mais bien sûr! Pourquoi
c'est toi qui les a?!";""
"{Squall}
Euh...{Wait048} Je les ai trouvées dehors.";""
"Ivrogne
C'est vrai? Bah, j'en ai plus besoin!
Garde-les et prends celle-la aussi.";""
"Reçue: Carte de Tomberry";""
"{Squall}
Je crois avoir retrouvé vos cartes.
Mais, hum... je les ai perdues.";""
"Ivrogne
Je vois. C'est pas grave.
Tu es honnête comme gars.
{NewPage}
Tiens, voilà pour ta peine.";""
"Reçue: Carte Fungus";""
"Ivrogne
Ouah! Je suis
vraiment soûl!";""
"Poivrot
Comment différencier les boissons?
{NewPage}
Eh bien, il y a 3 sortes d'alcools,
les labels Rouge, Vert et Jaune.
{NewPage}
Et... ces 3 types d'alcool sont
répartis entre 'doux' et 'fort'.";""
"Poivrot
Tu veux d'autres explications?
{NewPage}
Les labels rouges sont
le Caracas et la Mimette.
{NewPage}
Les verts sont le
Tantale et la Lageïn.
{NewPage}
Et les labels jaunes sont
le Creed et le Chilki...";""
"Poivrot
Ça te passionne, hein?
Donc, je continue...
{NewPage}
Les alcools doux sont le Tantale,
la Mimette et le Creed anglais.
{NewPage}
Et les alcools forts sont le
Caracas, la Lageïn et le Chilki.";""
"Poivrot
Voilà! Quand tu auras l'âge de picoler,
tu ne pourras pas te tromper, hein?";""
"Ce pochetron pense que les
alcools forts sont meilleurs.
{NewPage}
Mais c'est juste parce
qu'il n'y connaît rien.";""
"Tu n'as plus d'argent?
{NewPage}
Tiens, prends ça...";""
"Reçus: 100 gils";""
"Patron
Tu veux rejoindre le passage
derrière le Pub? Hum...
{NewPage}
Ça va être dur de passer avec
ce pochetron au milieu...";""
"Patron
Merci pour le coup de main!
{NewPage}
Tu peux rejoindre le passage
secret derrière le Pub maintenant.";""
"{Rinoa}!
{NewPage}
Il paraît que ça va mal dans
ton groupe de résistants.";""
"Tu peux venir chez moi jusqu'à
ce que les choses se calment.";""
"{Rinoa}
Si ça vous ennuie pas...";""
"Quistis
{Squall}, suis nous.";""
"Je te défie aux cartes
Bonne idée
Dans tes rêves";""
"Dis moi, tu connais les règles de
{Balamb}? Alors jouons en mélangeant
leurs règles et les nôtres, d'accord?";""
"Incroyable, tu connais les règles de
{Galbadia}? Alors mélangeons
leurs règles et les nôtres.";""
"Dis moi, tu connais les règles de
{Trabia}? Alors jouons en mélangeant
leurs règles et les nôtres, d'accord?";""
"Dis donc, tu connais les règles de
{Centra}? Alors jouons en mélangeant
leurs règles et les nôtres, OK?";""
"Ça alors, tu connais les règles de
{Dollet}? Alors jouons en mélangeant
leurs règles et les nôtres, OK?";""
"Pas possible, tu connais les règles
d'{Horizon}? Alors mélangeons
leurs règles et les nôtres.";""
"Ça alors, tu connais les règles
d'Hyper-E? Alors mélangeons
leurs règles et les nôtres.";""
"Oh! Tu connais les règles
d'{Esthar}? Alors mélangeons
leurs règles et les nôtres.";""
"Il faut 5 cartes pour jouer.";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"";""
"Tantal (Vert/Doux)";""
"Mimette (Rouge/Doux)";""
"Lageïn  (Vert/Fort)";""
"#tivisi2";"929"
"Président Deling
Salutations. Je suis Winzer Deling,
dirigeant de Galbadia. Je souhaite
faire une proposition au monde.";""
"Deling
Nous, citoyens planétaires, avons le
pouvoir de cesser toutes les guerres.";""
"Selphie
Génial! Tu vois, c'est un message
de paix! Je le savais!";""
"Deling
Malheureusement, certains problèmes
entre Galbadia et d'autres nations
doivent d'abord être résolus.";""
"Deling
Je compte bientôt m'entretenir
avec d'autres leaders nationaux,
pour mettre un terme à ce conflit.
{NewPage}
Mais aujourd'hui, je souhaite vous
présenter mon ambassadrice dans
cette quête d'une paix durable.";""
"Zell
Quel blah blah! Tout ça pour
une simple ambassadrice...";""
"Deling
Mon ambassadrice est une magicienne.";""
"{Squall}
Comment? Une sorcière?";""
"Selphie
Ouh la la...";""
"Zell
Seifer!";""
"Selphie
Qu'est-ce qui se passe?";""
"Zell
Mademoiselle Trèpe!?";""
"Quistis
Reculez!";""
"Zell
{Squall}, qu'est-ce qu'on fait?!";""
"{Squall}
Rien. Notre mission se limite
à aider le groupe des Hiboux.";""
"Quistis
je vous dis de ne pas approcher!
Vous allez aggraver la situation!";""
"{Squall}
Restons en dehors de ça.";""
"Quistis
L'équipe de Timber, vous
êtes là? Vous m'entendez?";""
"Quistis
Venez immédiatement ici!
{NewPage}
Les ordres ont changé!
Nous avons besoin de vous!";""
"";""
"#tiagit5";"896"
"{Rinoa}
Commençons par la maquette.";""
"{Rinoa}
Le wagon jaune, en haut à droite,
est notre {Yellow}base{White}. Nous
sommes dedans en ce moment.";""
"{Yellow}base{White}";""
"{Rinoa}
Le {Blue}faux wagon{White} est juste à côté.
C'est la réplique de celui du président.";""
"{Blue}Copie{White}";""
"{Rinoa}
Leur train a trois wagons. La {Green}loco{White}
est suivie du {Green}1er wagon-escorte{White}.";""
"{Green}Loco{White}";""
"{Green}Escorte 1{White}";""
"{Rinoa}
Le rouge, c'est le {Red}wagon du président{White}.
Deling devrait être à l'intérieur.";""
"{Red}Wagon président{White}";""
"{Rinoa}
Nous allons commencer par
le {Green}2nd wagon-escorte{White},
en bout de train.";""
"{Green}Escorte 2{White}";""
"{Rinoa}
Notre objectif est de...
capturer le président.
{NewPage}
Pour cela, nous allons
intervertir le {Blue}faux-wagon{White}
avec celui de Deling.
{NewPage}
Nous utiliserons les deux
embranchements menant à Timber.
{NewPage}
Je vais maintenant vous exposer
les 7 étapes de l'opération.";""
"1) Atteindre le {Green}2nd wagon-escorte{White}
et monter dessus.";""
"{Rinoa}
Pour atteindre le {Green}2nd wagon-escorte{White},
il faudra sauter de notre {Blue}faux wagon{White}.";""
"2) Avancer avec précaution sur le
toit du {Green}2nd wagon-escorte{White}.";""
"Watts
Le {Green}2nd wagon-escorte{White} est le seul
wagon équipé de capteurs...";""
"{Rinoa}
Il y a 2 sortes de capteurs
à bord...{Wait048}. J'en parlerai après.";""
"{Rinoa}
Pour ce qui est des détecteurs
sensoriels, on verra plus tard.";""
"3) Avancer sur le toit du
{Red}wagon présidentiel{White}.";""
"{Rinoa}
On peut se déplacer sur le toit du
{Red}wagon du président{White} sans danger.";""
"Zone
Deling ne supporte pas la présence
des gardes et des détecteurs. Il
n'y en a pas dans son wagon.";""
"4) Décrocher le {Green}1er wagon-escorte{White}";""
"{Rinoa}
Il faut décrocher le wagon avant
le premier embranchement, sinon...";""
"Selphie
BOOUUUM!
C'est fini, pas vrai?";""
"{Rinoa}
Exactement.
Il faut donc faire vite.";""
"{Rinoa}
J'en dirai plus tout à l'heure.";""
"{Rinoa}
On continuera plus tard, d'accord?";""
"5) Insérer le {Blue}faux wagon{White} et la {Yellow}base{White}
dès la fin du décrochage.";""
"{Rinoa}
Après le décrochage...
{NewPage}
Nous accrochons le {Blue}faux wagon{White}
et la {Yellow}base{White} à la place.
{NewPage}
Notre train et le leur ne
feront alors plus qu'un...";""
"6) Décrocher le {Green}2nd wagon-escorte{White}.";""
"{Rinoa}
C'est le dernier décrochage. Même
technique que pour le premier.";""
"7) Accrocher le {Red}wagon du président{White}
à notre {Yellow}base{White} et s'enfuir.";""
"{Rinoa}
Si tout se passe bien, on s'enfuit
avec le {Red}wagon du président{White}.
{NewPage}
Ensuite, on revient à notre base
pour préparer notre entrevue
avec Deling.";""
"1) Sauter sur le {Green}2nd wagon-escorte{White}
2) Eviter les gardes du {Green}2nd wagon{White}
3) Accéder au {Red}wagon du président{White}
4) Décrocher le {Green}1er wagon-escorte{White}
5) Accrocher le {Blue}faux wagon{White} et la {Yellow}base{White}
6) Décrocher le {Green}2nd wagon-escorte{White}
7) S'enfuir avec le {Red}wagon du président{White}";""
"{Rinoa}
Nous avons 5 minutes pour
accomplir cette opération.
{NewPage}
Si nous échouons, notre train
percutera le leur à l'embranchement,
et ce sera fini. Ne l'oubliez pas!";""
"Zell
5 minutes...?
Tu es sûre que ça suffit?";""
"Zone
D'après la simulation, 3
minutes devraient suffire.
Ce sera un jeu d'enfant!";""
"Selphie
Bien sûr! Trop facile même!";""
"{Squall}
Les yeux fermés...";""
"{Rinoa}
Bon, voyons comment déjouer les
détecteurs de la {Green}2nde escorte{White}.
...{Wait016} Vas-y Watts.";""
"Watts
Il existe 2 types de capteurs.{Wait048}
L'un sonore, l'autre{Wait048} thermique.";""
"Watts
Le moindre son active le détecteur
{Blue}sonore{White}, alors faites attention!";""
"Watts
Les gardes en {Blue}bleu{White} en sont équipés.";""
"Watts
Le capteur {Red}thermique{White} s'active
si vous restez longtemps immobiles.";""
"Watts
Les gardes en {Red}rouge{White} en sont équipés.";""
"Watts
Les gardes activent les capteurs
en ouvrant les stores du train.";""
"Watts
Ces détecteurs ont une portée égale
à la longueur d'une fenêtre.";""
"Zell
C'est bien beau tout ça mais,{Wait016}
comment on les évite?";""
"Watts
En bougeant ou en s'arrêtant, en
fonction du garde à la fenêtre.";""
"STOPPEZ si vous voyez un garde {Blue}bleu{White}.
FILEZ si vous voyez un garde {Red}rouge{White}.";""
"{Rinoa}
C'est tout pour les détecteurs.";""
"{Rinoa}
Voyons ensuite comment décrocher
les wagons d'escorte.";""
"Selphie
Question: Comment enlever les
wagons d'un train en marche?!";""
"{Rinoa}
Eh bien, on ne peut pas
le faire directement.";""
"Zone
En fait, il faut bloquer le système
de contrôle des fixations. Si on
{NewPage}
parvient à désactiver ce circuit,
les wagons se décrochent...
{NewPage}
Il faut entrer plusieurs codes
pour neutraliser le système.";""
"Watts
Et nous avons les codes.
{Rinoa} les connaît.";""
"{Rinoa}
Ma tâche consiste à te donner
les codes, {Squall}.
{NewPage}
Tu devras descendre le long
du train pour taper ces codes.
{NewPage}
Maintenant, j'ai besoin
de toute ton attention.";""
"  {x0534}4
{x0537}3 {x0535}1
  {x0536}2";""
"{Rinoa}
Les codes sont composés de 4
chiffres entre 1 et 4. Exemple: 2341.
{NewPage}
Mais le clavier n'est pas chiffré. Il
se compose de quatre boutons.
{x0536} {x0534} {x0535} {x0537} 
{NewPage}
Si je te dis 3124, tu dois appuyer
sur {x0537}{Wait048} {x0535}{Wait048} {x0536}{Wait048} {x0534}{Wait048}, dans l'ordre.";""
"{Rinoa}
Tu dois être rapide et exact.
Tu n'as que {Yellow}5 secondes{White} par code.
{NewPage}
Sinon, le code est automatiquement
modifié et il faut recommencer.";""
"{Rinoa}
Nous devons entrer tous les codes
pour désactiver les fixations.
{NewPage}
Après avoir décroché les wagons,
nous attendrons que les autres
activent l'embranchement.
{NewPage}
Attention, l'opération ne doit
doit pas dépasser 5 minutes,
alors soyez prêts à courir!";""
"{Rinoa}
Entraîne-toi à taper le code.
{NewPage}
Entre {Yellow}3{White} codes et ce sera bon.
Touche {x0532} pour quitter.";""
"{Rinoa}
Tu as compris?
{NewPage}
Pendant l'opération, tout se
jouera à quelques secondes près.";""
"{Rinoa}
Bon, voilà.";""
"{Rinoa}
C'est tout pour le décrochage.";""
"Selphie
Cette maquette est jolie mais le
wagon du président est plutôt...{Wait048}
moche! Pourquoi?";""
"Watts
C'est {Rinoa} qui l'a fait! Le
reste on l'a acheté aux puces.";""
"Zell
Oh...
Mon chien fait mieux...{Wait048}
les yeux fermés.";""
"{Squall}
(Ça c'est sûr...)";""
"{Rinoa}
Bon, ça va! Vous comprenez
pas : je l'ai fait exprès!
{NewPage}
Ce wagon représente ma haine pour
Deling. Il est horrible, comme son âme.";""
"Zell
C'est vrai que ça fait peur...";""
"Selphie
C'est la chose la plus...{Wait048} horrible
que j'ai jamais vue. Tu dois vraiment
le haïr, ce pauvre Deling.";""
